DOI,Título,Autores,Año,Citas,Revista
10.1007/s40747-021-00284-2,A modified NK algorithm based on BP neural network and DEMATEL for evolution path optimization of urban innovation ecosystem,Ruijian Liu and Fangcheng Tang and Yuhan Wang and Shaofang Zheng,2021,2,Complex &amp; Intelligent Systems
10.1007/s40747-020-00215-7,A pareto ensemble based spectral clustering framework,Juanjuan Luo and Huadong Ma and Dongqing Zhou,2021,1,Complex &amp; Intelligent Systems
10.1007/s40747-022-00943-y,Surrogated-assisted multimodal multi-objective optimization for hybrid renewable energy system,Tao Zhang and Wenhua Li and Rui Wang,2022,0,Complex &amp; Intelligent Systems
10.1007/s40747-022-00941-0,LTF-NSI: a novel local transfer function based on neighborhood similarity index for medical image enhancement,Idowu Paul Okuwobi and Zhixiang Ding and Jifeng Wan and Jiajia Jiang and Shuxue Ding,2022,0,Complex &amp; Intelligent Systems
10.1007/s40747-021-00504-9,Multiplex network embedding for implicit sentiment analysis,Xiaofang Zhao and Yuhong Liu and Zhigang Jin,2021,1,Complex &amp; Intelligent Systems
10.1007/s40747-020-00162-3,A group-key-based sensitive attribute protection in cloud storage using modified random Fibonacci cryptography,M. Sumathi and S. Sangeetha,2021,6,Complex &amp; Intelligent Systems
10.1007/s40747-022-00661-5,Memory-based variable neighborhood search for green vehicle routing problem with passing-by drivers: a comprehensive perspective,Lei Cao and Chun-ming Ye and Ran Cheng and Zhen-kun Wang,2022,2,Complex &amp; Intelligent Systems
10.1007/s40747-020-00254-0,Image-based mains signal disaggregation and load recognition,Liston Matindife and Yanxia Sun and Zenghui Wang,2021,9,Complex &amp; Intelligent Systems
10.1007/s40747-022-00674-0,An iterative approach to unsupervised outlier detection using ensemble method and distance-based data filtering,Bodhan Chakraborty and Agneet Chaterjee and Samir Malakar and Ram Sarkar,2022,1,Complex &amp; Intelligent Systems
10.1007/s40747-021-00573-w,Complex linear Diophantine fuzzy sets and their cosine similarity measures with applications,Hüseyin Kamacı,2022,6,Complex &amp; Intelligent Systems
10.1007/s40747-021-00438-2,Complement of max product of intuitionistic fuzzy graphs,S. Yahya Mohamed and A. Mohamed Ali,2021,1,Complex &amp; Intelligent Systems
10.1007/s40747-020-00180-1,Multi-objective microservice deployment optimization via a knowledge-driven evolutionary algorithm,Wubin Ma and Rui Wang and Yuanlin Gu and Qinggang Meng and Hongbin Huang and Su Deng and Yahui Wu,2021,7,Complex &amp; Intelligent Systems
10.1007/s40747-021-00310-3,An improved framework for brain tumor analysis using MRI based on YOLOv2 and convolutional neural network,Muhammad Irfan Sharif and Jian Ping Li and Javeria Amin and Abida Sharif,2021,24,Complex &amp; Intelligent Systems
10.1007/s40747-016-0005-9,Convergent networked decision-making using group insights,Alexander Raikov,2015,15,Complex &amp; Intelligent Systems
10.1007/s40747-022-00938-9,HS-Gen: a hypersphere-constrained generation mechanism to improve synthetic minority oversampling for imbalanced classification,Zuowei He and Jiaqing Tao and Qiangkui Leng and Junchang Zhai and Changzhong Wang,2022,0,Complex &amp; Intelligent Systems
10.1007/s40747-021-00616-2,Chaos coordinated neural key synchronization for enhancing security of IoT,Ahmed h. Alahmadi,2022,1,Complex &amp; Intelligent Systems
10.1007/s40747-022-00875-7,Integrated scheduling of distributed production and distribution in group manufacturing with uncertain travel time,Jun Guo and Wenjun Liu and Zhao Peng and Baigang Du,2022,0,Complex &amp; Intelligent Systems
10.1007/s40747-021-00287-z,Interval type-2 fuzzy aggregation operator in decision making and its application,M. Lathamaheswari and D. Nagarajan and J. Kavikumar and Said Broumi,2021,3,Complex &amp; Intelligent Systems
10.1007/s40747-021-00531-6,Investigating deep feedforward neural networks for classification of transposon-derived piRNAs,Alisson Hayasi da Costa and Renato Augusto Corrêa dos Santos and Ricardo Cerri,2022,1,Complex &amp; Intelligent Systems
10.1007/s40747-021-00426-6,Block-based compressed sensing of MR images using multi-rate deep learning approach,Ejaz Ul Haq and Huang Jianjun and Xu Huarong and Kang Li,2021,1,Complex &amp; Intelligent Systems
10.1007/s40747-022-00868-6,A study of sparse representation-based classification for biometric verification based on both handcrafted and deep learning features,Zengxi Huang and Jie Wang and Xiaoming Wang and Xiaoning Song and Mingjin Chen,2022,0,Complex &amp; Intelligent Systems
10.1007/s40747-022-00673-1,Effective and scalable legal judgment recommendation using pre-learned word embedding,Jenish Dhanani and Rupa Mehta and Dipti Rana,2022,1,Complex &amp; Intelligent Systems
10.1007/s40747-022-00757-y,An associative knowledge network model for interpretable semantic representation of noun context,Yulin Li and Zhenping Xie and Fanyu Wang,2022,0,Complex &amp; Intelligent Systems
10.1007/s40747-022-00892-6,Gaussian guided frame sequence encoder network for action quality assessment,Ming-Zhe Li and Hong-Bo Zhang and Li-Jia Dong and Qing Lei and Ji-Xiang Du,2022,0,Complex &amp; Intelligent Systems
10.1007/s40747-022-00933-0,Two-stage hybrid algorithm for recognition of industrial slab numbers with data quality improvement,Qingqing Liu and Xianpeng Wang and Xiangman Song,2022,0,Complex &amp; Intelligent Systems
10.1007/s40747-021-00545-0,Paddy seed variety identification using T20-HOG and Haralick textural features,Machbah Uddin and Mohammad Aminul Islam and Md. Shajalal and Mohammad Afzal Hossain and Md. Sayeed Iftekhar Yousuf,2022,2,Complex &amp; Intelligent Systems
10.1007/s40747-021-00339-4,Algorithm for solving the decision-making problems based on correlation coefficients under cubic intuitionistic fuzzy information: a case study in watershed hydrological system,Harish Garg and Gagandeep Kaur,2022,9,Complex &amp; Intelligent Systems
10.1007/s40747-022-00736-3,Guest Editorial on “Computational intelligence in analysis and integration of complex systems”,Bo Zhao and Wenyi Zeng and Weinan Gao and Qichao Zhang,2022,1,Complex &amp; Intelligent Systems
10.1007/s40747-021-00363-4,Constraint multi-objective optimal design of hybrid renewable energy system considering load characteristics,Yingfeng Chen and Rui Wang and Mengjun Ming and Shi Cheng and Yiping Bao and Wensheng Zhang and Chi Zhang,2022,9,Complex &amp; Intelligent Systems
10.1007/s40747-020-00188-7,CEEMDAN-IMFx-PCA-CICA: an improved single-channel blind source separation in multimedia environment for motion artifact reduction in ambulatory ECG,Fan Xiong and Dongyi Chen,2020,5,Complex &amp; Intelligent Systems
10.1007/s40747-021-00462-2,Big data-driven public transportation network: a simulation approach,Zhaohua Wang and Xuewei Li and Xin Zhu and Jing Li and Fan Wang and Fei Wang,2021,3,Complex &amp; Intelligent Systems
10.1007/s40747-022-00904-5,Microblog sentiment analysis based on deep memory network with structural attention,Lixin Zhou and Zhenyu Zhang and Laijun Zhao and Pingle Yang,2022,0,Complex &amp; Intelligent Systems
10.1007/s40747-022-00907-2,A node selection algorithm with a genetic method based on PBFT in consortium blockchains,Jinyu Zhang and Yumeng Yang and Deyu Zhao and Yue Wang,2022,0,Complex &amp; Intelligent Systems
10.1007/s40747-022-00677-x,Control in the loop for synchronization of nonlinear chaotic systems via adaptive intuitionistic neuro-fuzzy: a comparative study,Salah Helmy and Mohamed Magdy and Mohamed Hamdy,2022,1,Complex &amp; Intelligent Systems
10.1007/s40747-022-00903-6,An adaptive timing mechanism for urban traffic pre-signal based on hybrid exploration strategy to improve double deep Q network,Minglei Liu and Huizhen Zhang and Youqing Chen and Hui Xie and Yubiao Pan,2022,0,Complex &amp; Intelligent Systems
10.1007/s40747-023-00995-8,Efficient state representation with artificial potential fields for reinforcement learning,Hao Jiang and Shengze Li and Jieyuan Zhang and Yuqi Zhu and Xinhai Xu and Donghong Liu,2023,0,Complex &amp; Intelligent Systems
10.1007/s40747-022-00651-7,Developing sequentially trained robust Punjabi speech recognition system under matched and mismatched conditions,Puneet Bawa and Virender Kadyan and Abinash Tripathy and Thipendra P. Singh,2023,0,Complex &amp; Intelligent Systems
10.1007/s40747-022-00788-5,System dynamics model: developing model for supplier selection with a focus on CSR criteria,Peide Liu and Ayad Hendalianpour and Mitra Forouzandeh Hafshejani and Farideh Yaghoobi and Mohammdreza Feylizadeh,2023,1,Complex &amp; Intelligent Systems
10.1007/s40747-022-00780-z,An agent-based modeling framework for the design of a dynamic closed-loop supply chain network,Ayşegül Bozdoğan and Latife Görkemli Aykut and Neslihan Demirel,2023,0,Complex &amp; Intelligent Systems
10.1007/s40747-022-00786-7,SPCS: a spatial pyramid convolutional shuffle module for YOLO to detect occluded object,Xiang Li and Miao He and Yan Liu and Haibo Luo and Moran Ju,2023,1,Complex &amp; Intelligent Systems
10.1007/s40747-022-00798-3,A novel density deviation multi-peaks automatic clustering algorithm,Wei Zhou and Limin Wang and Xuming Han and Milan Parmar and Mingyang Li,2023,0,Complex &amp; Intelligent Systems
10.1007/s40747-022-00807-5,Hybrid fuzzy AHP–TOPSIS approach to prioritizing solutions for inverse reinforcement learning,Vinay Kukreja,2023,0,Complex &amp; Intelligent Systems
10.1007/s40747-022-00778-7,Interval-valued Pythagorean fuzzy multi-criteria decision-making method based on the set pair analysis theory and Choquet integral,Feng Li and Jialiang Xie and Mingwei Lin,2023,1,Complex &amp; Intelligent Systems
10.1007/s40747-022-00794-7,Architecture entropy sampling-based evolutionary neural architecture search and its application in osteoporosis diagnosis,Jianjun Chu and Xiaoshan Yu and Shangshang Yang and Jianfeng Qiu and Qijun Wang,2023,1,Complex &amp; Intelligent Systems
10.1007/s40747-022-00828-0,Solving arithmetic word problems by synergizing syntax-semantics extractor for explicit relations and neural network miner for implicit relations,Xinguo Yu and Xiaopan Lyu and Rao Peng and Jun Shen,2023,1,Complex &amp; Intelligent Systems
10.1007/s40747-022-00822-6,Correction to: Person identification from arm’s hair patterns using CT-twofold Siamese network in forensic psychiatric hospitals,Rohan Don Salins and T. S. Ashwin and G. Ananth Prabhu and Mustafa Basthikodi and Chaitra K. Mallikarjun,2023,0,Complex &amp; Intelligent Systems
10.1007/s40747-021-00332-x,Temporal network embedding using graph attention network,Anuraj Mohan and K V Pramod,2022,6,Complex &amp; Intelligent Systems
10.1007/s40747-016-0029-1,Opinion formation in social networks: a time-variant and non-linear model,Dionisios N. Sotiropoulos and Christos Bilanakos and George M. Giaglis,2016,1,Complex &amp; Intelligent Systems
10.1007/s40747-017-0048-6,An intelligent noninvasive model for coronary artery disease detection,Luxmi Verma and Sangeet Srivastava and P. C. Negi,2018,19,Complex &amp; Intelligent Systems
10.1007/s40747-022-00764-z,Diagnosis of rotor demagnetization and eccentricity faults for IPMSM based on deep CNN and image recognition,Zhiyuan Li and Qinmu Wu and Shengming Yang and Xiangping Chen,2022,1,Complex &amp; Intelligent Systems
10.1007/s40747-020-00131-w,A single-end directional relaying scheme for double-circuit transmission line using fuzzy expert system,A. Naresh Kumar and Ch. Sanjay and M. Chakravarthy,2020,4,Complex &amp; Intelligent Systems
10.1007/s40747-020-00187-8,A novel entropy-based weighted attribute selection in enhanced multicriteria decision-making using fuzzy TOPSIS model for hesitant fuzzy rough environment,Archana Dikshit-Ratnaparkhi and Dattatraya Bormane and Rajesh Ghongade,2021,5,Complex &amp; Intelligent Systems
10.1007/s40747-021-00528-1,Bi-objective scheduling algorithm for scientific workflows on cloud computing platform with makespan and monetary cost minimization approach,Mirsaeid Hosseini Shirvani and Reza Noorian Talouki,2022,7,Complex &amp; Intelligent Systems
10.1007/s40747-020-00258-w,FAJIT: a fuzzy-based data aggregation technique for energy efficiency in wireless sensor network,Shashi Bhushan and Manoj Kumar and Pramod Kumar and Thompson Stephan and Achyut Shankar and Peide Liu,2021,33,Complex &amp; Intelligent Systems
10.1007/s40747-020-00163-2,Evaluation of cloud computing resource scheduling based on improved optimization algorithm,Huafeng Yu,2021,6,Complex &amp; Intelligent Systems
10.1007/s40747-020-00256-y,Multi-attribute group decision-making process based on possibility degree and operators for intuitionistic multiplicative set,Harish Garg,2021,16,Complex &amp; Intelligent Systems
10.1007/s40747-020-00155-2,"Machine learning based customer sentiment analysis for recommending shoppers, shops based on customers’ review",Shanshan Yi and Xiaofang Liu,2020,37,Complex &amp; Intelligent Systems
10.1007/s40747-022-00949-6,DAACO: adaptive dynamic quantity of ant ACO algorithm to solve the traveling salesman problem,Huijun Liu and Ao Lee and Wenshi Lee and Ping Guo,2023,0,Complex &amp; Intelligent Systems
10.1007/s40747-022-00687-9,Fuzzy efficiency evaluation in relational network data envelopment analysis: application in gas refineries,Somayeh Tabatabaei and Mohammad Reza Mozaffari and Mohsen Rostamy-Malkhalifeh and Farhad Hosseinzadeh Lotfi,2022,1,Complex &amp; Intelligent Systems
10.1007/s40747-021-00280-6,A comprehensive taxonomy of security and privacy issues in RFID,Atul Kumar and Ankit Kumar Jain and Mohit Dua,2021,11,Complex &amp; Intelligent Systems
10.1007/s40747-021-00476-w,An IoT enabled system for enhanced air quality monitoring and prediction on the edge,Ahmed Samy Moursi and Nawal El-Fishawy and Soufiene Djahel and Marwa Ahmed Shouman,2021,14,Complex &amp; Intelligent Systems
10.1007/s40747-021-00318-9,Diabetic retinopathy detection and classification using capsule networks,G. Kalyani and B. Janakiramaiah and A. Karuna and L. V. Narasimha Prasad,2021,27,Complex &amp; Intelligent Systems
10.1007/s40747-021-00580-x,Applications of graph’s complete degree with bipolar fuzzy information,Soumitra Poulik and Ganesh Ghorai,2022,9,Complex &amp; Intelligent Systems
10.1007/s40747-021-00403-z,A branch-and-price algorithm for two-echelon electric vehicle routing problem,Zhiguo Wu and Juliang Zhang,2021,4,Complex &amp; Intelligent Systems
10.1007/s40747-018-0069-9,Evaluation of firms applying to Malcolm Baldrige National Quality Award: a modified fuzzy AHP method,Serhat Aydın and Cengiz Kahraman,2019,12,Complex &amp; Intelligent Systems
10.1007/s40747-021-00445-3,Multi-objective particle swarm optimization with R2 indicator and adaptive method,Qinghua Gu and Mengke Jiang and Song Jiang and Lu Chen,2021,5,Complex &amp; Intelligent Systems
